id	group	value
2411	control	112.2816646563229
2412	control	123.06897877618829
2413	control	83.1618279063338
2414	control	86.23745768478605
2415	control	115.26492200265254
2416	control	104.07242966238472
2417	control	108.27214412859286
2418	control	105.10883824600745
2419	control	105.86043881392216
2420	control	80.10291807533375
2421	control	115.70976559932173
2422	control	117.54384988641661
2423	control	96.55913883897958
2424	control	99.34784575279207
2425	control	77.03338746166418
2426	control	107.71382134026753
2427	control	108.58086162571216
2428	control	99.06713474501034
2429	control	116.86530039805754
2430	control	94.98884153530089
2431	control	108.469088888404
2432	control	84.70503491961827
2433	control	99.64671773688643
2434	control	97.38468613145746
2435	control	103.37961883061412
2436	control	94.45709606749962
2437	control	98.02791106492498
2438	control	112.3907075716226
2439	control	93.44853644142674
2440	control	75.9013434889198
2441	control	126.24375856308131
2442	control	120.72181118035729
2443	control	80.61605957341573
2444	control	110.34561707867792
2445	control	92.45537844172985
2446	control	103.9523082299659
2447	control	104.4133619352024
2448	control	96.48388299525517
2449	control	88.24351501620406
2450	control	89.64188421525611
2451	control	86.25712126778136
2452	control	87.52266687654333
2453	control	98.99232564925967
2454	control	89.26360016333872
2455	control	110.2307809856893
2456	control	122.30869233003891
2457	control	91.29920137944936
2458	control	103.59106750803066
2459	control	107.495276654544
2460	control	107.08003406378911
2461	control	101.13932901874131
2462	control	111.14023627539584
2463	control	107.23373429020985
2464	control	81.43506366509052
2465	control	113.03734096583909
2466	control	113.30936255900113
2467	control	88.55070843732128
2468	control	100.56906753171403
2469	control	110.24993489216604
2470	control	96.86029270630958
2471	control	116.09467071649019
2472	control	135.45808741929042
2473	control	88.21020951047527
2474	control	79.28433095269338
2475	control	104.55727893407314
2476	control	110.82343757689215
2477	control	96.53700439232847
2478	control	121.79890994981551
2479	control	79.92091300415126
2480	control	110.39377934547417
2481	control	90.9120876886166
2482	control	125.79066859310944
2483	control	129.88773029752178
2484	control	88.50015118324978
2485	control	91.7566429613713
2486	control	112.89381830469702
2487	control	94.19304025315728
2488	control	99.31883173101643
2489	control	100.38082630813615
2490	control	71.20490265703515
2491	control	99.79243380858644
2492	control	89.6540833890374
2493	control	92.60315766400342
2494	control	121.65448005203221
2495	control	81.15239658581115
2496	control	112.19807780121965
2497	control	95.81555604502287
2498	control	95.80359747256249
2499	control	111.85557844077567
2500	control	105.10076941853336
2501	control	108.55919495829296
2502	control	114.52276990799291
2503	control	95.03037425225016
2504	control	90.81644898238375
2505	control	83.72274210163303
2506	control	87.61884205031568
2507	control	144.2364163796309
2508	control	118.67019371105181
2509	control	79.73388450687968
2510	control	80.16313064884645
2511	control	107.22799092577738
2512	control	108.2089719606695
2513	control	108.23325752976046
2514	control	96.17566309669454
2515	control	98.1181860999565
2516	control	104.91819286239036
2517	control	101.28839509439996
2518	control	66.71049440878697
2519	control	96.55300554137209
2520	control	87.22890348609529
2521	control	102.62817128362768
2522	control	144.77888503905115
2523	control	105.51222498211456
2524	control	95.29705470741403
2525	control	113.82702252965878
2526	control	107.24031830813819
2527	control	106.30141735677762
2528	control	109.10275889823507
2529	control	130.84815347244313
2530	control	83.03667347011127
2531	control	107.10448115217181
2532	control	86.10428305027692
2533	control	108.33268969513372
2534	control	86.21970232770859
2535	control	93.73949779592374
2536	control	95.5736512864314
2537	control	114.63725079017064
2538	control	113.7768166591362
2539	control	81.31423935330423
2540	control	100.82401166499773
2541	control	89.3563021787624
2542	control	81.12242633986997
2543	control	96.74474424363444
2544	control	95.37275817316271
2545	control	136.40074729518284
2546	control	106.49439738041045
2547	control	79.33573748868645
2548	control	91.52838993743586
2549	control	115.32074943144097
2550	control	131.32664159304886
2551	control	76.21025031643063
2552	control	71.80113422291433
2553	control	128.06447763057673
2554	control	105.84421266056356
2555	control	86.9756090218545
2556	control	108.01943629183653
2557	control	60.463783914746834
2558	control	100.05063259895742
2559	control	104.91731759264628
2560	control	113.86405209306744
2561	control	84.79156071561194
2562	control	101.28530742105039
2563	control	86.11863060910619
2564	control	103.83075633511476
2565	control	86.56980516455464
2566	control	93.87848741259668
2567	control	85.06276907814656
2568	control	109.76704362735485
2569	control	112.87676674984998
2570	control	96.48069145063879
2571	control	100.57356992440043
2572	control	78.27112878049684
2573	control	95.50485027989819
2574	control	99.24693074437383
2575	control	139.31189636544963
2576	control	83.32049461338755
2577	control	121.96265858128656
2578	control	114.95288160198712
2579	control	104.20954606735205
2580	control	126.379307262927
2581	control	105.58158208910294
2582	control	105.83738793501894
2583	control	99.20319020473681
2584	control	118.35353323627942
2585	control	116.44703850716326
2586	control	90.6148406875568
2587	control	80.21129208101848
2588	control	96.95529043906514
2589	control	87.9994215340353
2590	control	99.04713138076967
2591	control	118.56157202026209
2592	control	93.14047517369815
2593	control	99.35764928032637
2594	control	100.87034102212593
2595	control	112.72646323307927
2596	control	66.29665999023092
2597	control	90.89949557852054
2598	control	103.16925538419208
2599	control	118.00118434640292
2600	control	92.62146328740693
2601	control	71.85170940937189
2602	control	109.29567168949204
2603	control	90.46956416761556
2604	control	82.15500011364458
2605	control	90.63481915430164
2606	control	97.23211963516226
2607	control	90.92883003192681
2608	control	66.91650914351396
2609	control	113.45599295330697
2610	control	119.12312561918083
2611	control	109.77282987009258
2612	control	82.93471494362775
2613	control	96.97762699078723
2614	control	99.90218027155812
2615	control	108.98191584342865
2616	control	110.02510733077122
2617	control	88.98739301832256
2618	control	101.22993334620341
2619	control	106.85920606922862
2620	control	121.83733483220149
2621	control	110.56759809737085
2622	control	111.83585031063278
2623	control	101.25739941894041
2624	control	121.15688717805256
2625	control	106.14644193939246
2626	control	87.08368134739644
2627	control	121.05054955187786
2628	control	110.46854908808541
2629	control	93.35433968307277
2630	control	92.80760548901135
2631	control	104.44863317711143
2632	control	106.94777192901377
2633	control	102.95938398446809
2634	control	104.66963010164328
2635	control	125.49936061864571
2636	control	116.07314728352328
2637	control	102.85953386897536
2638	control	114.11965871151224
2639	control	84.5121414470869
2640	control	105.96890574920214
2641	control	127.13959524599665
2642	control	96.72931156911439
2643	control	87.28549107071373
2644	control	90.21866667110409
2645	control	83.65550443986417
2646	control	88.22857137808445
2647	control	94.44237852114956
2648	control	78.91649471232037
2649	control	100.23427500924404
2650	control	113.53415760679971
2651	control	86.38365729779619
2652	control	122.78925885462652
2653	control	107.66188132791392
2654	control	115.45870878436085
2655	control	90.13248169221794
2656	control	112.81787840599924
2657	control	83.6209914940703
2658	control	113.35371251254763
2659	control	102.57759009690297
2660	control	108.29876829977175
2661	control	82.36608091562722
2662	control	86.57395236585093
2663	control	108.95842327380078
2664	control	85.77477993663699
2665	control	106.94809438148684
2666	control	79.49293290309632
2667	control	112.72261319000002
2668	control	81.51215027847236
2669	control	108.28449906519285
2670	control	109.38446400469002
2671	control	89.54842272355637
2672	control	108.7303985062709
2673	control	103.90663395000334
2674	control	91.91737215710893
2675	control	84.87167973885688
2676	control	70.56061462491131
2677	control	105.2447507094954
2678	control	76.52795842956917
2679	control	101.43016299161962
2680	control	96.04827675876626
2681	control	110.18714163157293
2682	control	95.46931750765204
2683	control	95.05828320479363
2684	control	110.97806056432444
2685	control	105.02587043626177
2686	control	104.74233935774167
2687	control	107.03901384712789
2688	control	76.96641815189341
2689	control	111.35183019980472
2690	control	109.18703191020404
2691	control	84.74975307135254
2692	control	96.33879289488698
2693	control	99.41039068558553
2694	control	97.98254823397401
2695	control	105.00789949852802
2696	control	121.47050172746775
2697	control	116.22650091509243
2698	control	80.31671209852891
2699	control	109.33104985459073
2700	control	119.93399979303115
2701	control	105.80212781033804
2702	control	116.3647063777895
2703	control	130.18405668551148
2704	control	115.35564319160471
2705	control	103.73962893462593
2706	control	115.6763271112713
2707	control	102.17331749645336
2708	control	100.35854564927433
2709	control	94.72878646429402
2710	control	123.45120038248163
2711	control	87.72357001086998
2712	control	122.98551587017174
2713	control	107.49796185610558
2714	control	79.01040737797088
2715	control	105.51473939487133
2716	control	68.49960238522564
2717	control	109.38262025246553
2718	control	113.27847224483486
2719	control	91.11466066521919
2720	control	101.85321543933374
2721	control	129.3123615062543
2722	control	92.41379943607095
2723	control	84.11638619415099
2724	control	122.22495103693899
2725	control	129.43880785796193
2726	control	100.0554350777177
2727	control	115.17194553112535
2728	control	120.12213873296321
2729	control	88.86273651192424
2730	control	92.72041246948197
2731	control	118.46311769732102
2732	control	125.27521418062764
2733	control	108.44321290261533
2734	control	86.80278469746918
2735	control	129.80591667549163
2736	control	92.03543653282053
2737	control	94.97293328242823
2738	control	105.13506751734432
2739	control	123.31240631072161
2740	control	112.80963964828335
2741	control	106.22298250542866
2742	control	106.9493279517716
2743	control	100.65272002965199
2744	control	108.37209271777759
2745	control	62.05659883458546
2746	control	95.55088811395302
2747	control	103.61982902375172
2748	control	82.73478874570739
2749	control	105.7948497671734
2750	control	96.93293168520817
2751	control	126.33213547473235
2752	control	123.59529587822284
2753	control	93.01291646322755
2754	control	97.73743432649957
2755	control	98.89078651587411
2756	control	93.22510785760566
2757	control	102.9253747604219
2758	control	88.62576896668615
2759	control	83.04076997593711
2760	control	109.34066835850403
2761	control	109.44294376332716
2762	control	87.93526360510012
2763	control	113.430331461439
2764	control	90.52633406252002
2765	control	103.79747857056972
2766	control	112.30516018918684
2767	control	99.49581152944431
2768	control	106.82111368211702
2769	control	92.25355534168642
2770	control	97.05300124857854
2771	control	96.91210853679489
2772	control	88.80132480189641
2773	control	97.34838755326327
2774	control	76.7707255170438
2775	control	92.63269379286842
2776	control	95.72686759945493
2777	control	96.1573037125693
2778	control	96.37753831193832
2779	control	99.07353700209806
2780	control	107.19162277129095
2781	control	113.11775611198783
2782	control	90.25352159727599
2783	control	81.95198716916283
2784	control	84.36933381635346
2785	control	92.6919561820761
2786	control	94.72118023275236
2787	control	88.45005900703813
2788	control	80.55825003625158
2789	control	93.15818758788717
2790	control	102.72139930170957
2791	control	108.92544198753347
2792	control	91.63865420337518
2793	control	93.8050326678485
2794	control	86.09952536729034
2795	control	99.52841244437835
2796	control	87.27357048713777
2797	control	108.596917198618
2798	control	73.21200262098833
2799	control	94.60555491321307
2800	control	104.51661008787613
2801	control	102.75751774483757
2802	control	140.39550495970747
2803	control	105.24700036851861
2804	control	84.93918104736984
2805	control	98.56803629366391
2806	control	73.35630499800322
2807	control	98.79100376054859
2808	control	87.50415914498862
2809	control	113.73085413340243
2810	control	91.75689588106698
2811	control	98.2485112630713
2812	control	90.46663237893395
2813	control	126.08277027779997
2814	control	95.18135850823133
2815	control	127.48835565218803
2816	control	112.212276431774
2817	control	107.23100091003079
2818	control	105.5309972097628
2819	control	105.90695947324377
2820	control	71.08491130981585
2821	control	95.81674908773866
2822	control	112.67736956776483
2823	control	99.26654224788842
2824	control	78.92215229794638
2825	control	99.21393324133795
2826	control	125.56158274383236
2827	control	118.70337573302079
2828	control	99.06993985950952
2829	control	114.2717391558713
2830	control	94.50239469447922
2831	control	74.44192619759922
2832	control	86.13301017805668
2833	control	123.44333152762297
2834	control	95.89010377256044
2835	control	96.34924030937474
2836	control	95.5024270558768
2837	control	128.5620488435951
2838	control	124.38938373043095
2839	control	133.281703501722
2840	control	97.61432184399924
2841	control	104.43436733120643
2842	control	77.25036175868813
2843	control	122.15401639177412
2844	control	82.48330673098097
2845	control	103.25163345643944
2846	control	83.54046208550734
2847	control	91.16699759891956
2848	control	87.4410635342545
2849	control	90.88187108986273
2850	control	91.91315945276531
2851	control	91.77596807612385
2852	control	112.50000867670461
2853	control	83.4270581040622
2854	control	103.308121405208
2855	control	118.26938728458337
2856	control	92.30205453229905
2857	control	89.23121663878597
2858	control	96.54213062229624
2859	control	117.69587812541064
2860	control	102.91161446430037
2861	control	92.03178558088602
2862	control	107.2581497678206
2863	control	83.46561775245365
2864	control	110.22039265664422
2865	control	106.12910961552652
2866	control	95.38287293291674
2867	control	87.42121302329153
2868	control	86.69978616574814
2869	control	108.02226004518866
2870	control	118.43470753733592
2871	control	90.44038379456808
2872	control	106.87580055327226
2873	control	68.69459472096896
2874	control	91.23073404014201
2875	control	99.53411600693647
2876	control	86.3547487452725
2877	control	85.95240437815606
2878	control	89.9833066529667
2879	control	104.38289092489559
2880	control	97.19006472390438
2881	control	66.42653150012542
2882	control	68.189497710474
2883	control	90.89702233214237
2884	control	106.86529879080328
2885	control	58.78742735912148
2886	control	92.50404735772554
2887	control	92.10628215223868
2888	control	120.82506667312671
2889	control	94.22467282430705
2890	control	105.74483477111393
2891	control	102.11885710131195
2892	control	68.04150280289198
2893	control	111.52310824947605
2894	control	103.23094758184432
2895	control	107.62402959511884
2896	control	158.8935655965449
2897	control	68.73830590752118
2898	control	125.87044974641663
2899	control	95.68828720899467
2900	control	104.30993356604515
2901	control	99.31731632048137
2902	control	93.63645499902935
2903	control	91.45250607641862
2904	control	104.94263103359513
2905	control	77.24239454992481
2906	control	111.25868751282648
2907	control	93.7570839267212
2908	control	83.04895991439463
2909	control	93.24980713006279
2910	control	118.8572382529386
2911	control	91.96997369475665
2912	control	105.3768042731443
2913	control	89.0356558642679
2914	control	111.3688277488543
2915	control	110.28261608185306
2916	control	127.72913249944617
2917	control	97.36654081751176
2918	control	110.0298220713686
2919	control	101.47101309308417
2920	control	119.43807672794522
2921	control	89.21751418586905
2922	control	111.17507969315922
2923	control	97.07954055824978
2924	control	99.03717734337253
2925	control	101.3762872667256
2926	control	103.78360594640016
2927	control	98.25656435317063
2928	control	103.22069774755789
2929	control	123.67177086343277
2930	control	114.78174528422828
2931	control	113.03731888745345
2932	control	93.16690710964194
2933	control	86.66138757657514
2934	control	114.3295083735663
2935	control	113.14070188794692
2936	control	122.09006013626473
2937	control	90.94029061046156
2938	control	96.5567701695948
2939	control	75.40773756211848
2940	control	94.1129334090869
2941	control	114.94855765869171
2942	control	93.00256931157703
2943	control	109.60719692801236
2944	control	97.14245341003283
2945	control	104.86085542332341
2946	control	82.78462915276499
2947	control	101.27814174450852
2948	control	55.13296043648915
2949	control	97.19655762757023
2950	control	75.5429013442729
2951	control	118.08991774820224
2952	control	111.66111029146766
2953	control	107.00006472949121
2954	control	122.8150934073907
2955	control	85.76625218762744
2956	control	126.21044796873338
2957	control	113.98287346390578
2958	control	96.4516706917158
2959	control	117.03430220774416
2960	control	83.4055973138255
2961	control	87.6322875770849
2962	control	90.8711541514045
2963	control	92.06533437903977
2964	control	84.15163535859621
2965	control	118.34624600642988
2966	control	96.11718399445253
2967	control	105.2875745253532
2968	control	91.44472950379479
2969	control	72.69095049177224
2970	control	104.05086037587134
2971	control	71.31617536870334
2972	control	98.97048930871797
2973	control	79.47527441750785
2974	control	129.8091399884621
2975	control	113.67044083262083
2976	control	101.5863068690722
2977	control	118.95560016482003
2978	control	87.30526033801397
2979	control	108.15219068005139
2980	control	102.99715650578071
2981	control	103.96030122000505
2982	control	119.08530250160152
2983	control	110.98738154169703
2984	control	104.33085494237535
2985	control	75.17668845657556
2986	control	85.59930557080804
2987	control	98.15936599606414
2988	control	101.40058561414976
2989	control	83.04694412989114
2990	control	136.1751501336763
2991	control	122.74591082880359
2992	control	109.03177480588725
2993	control	101.08055291925618
2994	control	96.81686545148273
2995	control	85.72122309966647
2996	control	101.16220777778294
2997	control	103.86628810214125
2998	control	81.37359136777563
2999	control	105.01264625867346
3000	control	97.67111426762877
3001	control	71.38288663183914
3002	control	87.09422483830747
3003	control	93.79591699867534
3004	control	128.31531486010286
3005	control	108.34829686800637
3006	control	79.96777646350162
3007	control	107.29054434126455
3008	control	76.79044016592452
3009	control	116.2403658083061
3010	control	92.93313022273182
3011	control	98.59545716891243
3012	control	119.88694971313285
3013	control	80.69254647123626
3014	control	79.04322722330514
3015	control	91.24601010480993
3016	control	115.57568276528974
3017	control	77.20980886784736
3018	control	57.517666028341466
3019	control	93.23261712386501
3020	control	108.27611199866381
3021	control	118.00392624608244
3022	control	93.05257956871901
3023	control	93.82860089325996
3024	control	117.30851101383621
3025	control	71.95387450456869
3026	control	94.17218837225487
3027	control	102.85635834887587
3028	control	106.73828081927552
3029	control	92.35289960213676
3030	control	100.51661517558762
3031	control	62.67508969880516
3032	control	90.12627381499227
3033	control	106.80263068831701
3034	control	85.2655894861798
3035	control	100.88476332384396
3036	control	106.70308751204047
3037	control	94.86176198713352
3038	control	102.55695656494856
3039	control	85.55901152073082
3040	control	96.9008308045593
3041	control	109.15324254383833
3042	control	102.35459441452652
3043	control	91.20203095654097
3044	control	103.36324606436189
3045	control	110.71914685954927
3046	control	69.25088082133783
3047	control	117.38611097433846
3048	control	94.95617891978392
3049	control	106.38234899860345
3050	control	117.95870385467842
3051	control	79.42489454154301
3052	control	89.3583849635868
3053	control	95.67176956186442
3054	control	88.24369718313358
3055	control	126.02404863755213
3056	control	87.1484185925981
3057	control	91.66679830769701
3058	control	103.06583547404465
3059	control	81.96775710885866
3060	control	94.06478932365604
3061	control	104.76179891875263
3062	control	95.00709393426233
3063	control	98.59919711650078
3064	control	92.06001831327444
3065	control	77.2829453622885
3066	control	104.82389817008858
3067	control	126.32399607470862
3068	control	100.27602446175158
3069	control	103.37896175871325
3070	control	110.39084132675289
3071	control	80.96004255179952
3072	control	125.53771987194409
3073	control	103.03493194634203
3074	control	124.47785348633664
3075	control	89.00450506714016
3076	control	127.27092883836737
3077	control	111.62733241052175
3078	control	108.29560128778537
3079	control	103.51036681529722
3080	control	96.27207072888326
3081	control	118.0079748771081
3082	control	102.1053980477207
3083	control	70.49395444619272
3084	control	83.24220307439496
3085	control	97.21231371710878
3086	control	104.64998474748333
3087	control	99.15117266650157
3088	control	118.28456184690495
3089	control	70.73347203942063
3090	control	102.1538190475774
3091	control	72.73031161919268
3092	control	111.39568443226253
3093	control	98.58311928336995
3094	control	106.29414958036178
3095	control	87.0417555911535
3096	control	119.19197397486627
3097	control	115.62586996088277
3098	control	108.75316454517832
3099	control	98.05724129704839
3100	control	108.69785927942698
3101	control	89.39661148018976
3102	control	112.83333488531068
3103	control	124.74221341485881
3104	control	116.05915839968779
3105	control	89.05596295288886
3106	control	105.42125975909654
3107	control	80.60287684362028
3108	control	108.58585466763513
3109	control	106.75905119293809
3110	control	71.95275490701754
3111	control	82.57324234131454
3112	control	95.75291654884349
3113	control	95.48710379288761
3114	control	81.85784596871792
3115	control	105.83468094028275
3116	control	103.77210413410768
3117	control	97.08596302032221
3118	control	88.66312749762456
3119	control	115.73060689624845
3120	control	124.83110669632443
3121	control	92.74657774230194
3122	control	90.81749624267769
3123	control	107.36811498117994
3124	control	94.6295593037952
3125	control	97.90904199005149
3126	control	111.09479727587006
3127	control	71.3596586873906
3128	control	119.77453487279004
3129	control	101.09020786494013
3130	control	93.82760283156729
3131	control	98.66148768667827
3132	control	99.43644032530779
3133	control	74.03198044832612
3134	control	122.42407341179853
3135	control	100.61988448405927
3136	control	106.64503195671062
3137	control	114.27324655861064
3138	control	84.68256313659549
3139	control	107.10207848552842
3140	control	95.9853836365181
3141	control	112.7015616282474
3142	control	68.09158869472756
3143	control	98.51358549638097
3144	control	90.95769016324057
3145	control	106.48394425951233
3146	control	107.05066281052304
3147	control	89.38561157766961
3148	control	89.31739203735935
3149	control	98.34001947164006
3150	control	86.55036659027188
3151	control	112.6297554317819
3152	control	94.4618919932883
3153	control	56.39517671017538
3154	control	94.37766915067292
3155	control	84.42184268734042
3156	control	75.53086276808583
3157	control	81.43860042666141
3158	control	101.64112707749455
3159	control	119.92961242372347
3160	control	104.6977671079747
3161	control	90.90244917676391
3162	control	106.83856292756055
3163	control	93.11364534671512
3164	control	89.58099446255284
3165	control	82.68455997650523
3166	control	73.72256789872421
3167	control	94.15114440160832
3168	control	102.37080234880197
3169	control	98.55064494977665
3170	control	93.76049608078962
3171	control	85.81380908954829
3172	control	109.12369287527453
3173	control	80.24302120080122
3174	control	111.64041870765213
3175	control	84.96674471609913
3176	control	88.71347143970448
3177	control	77.99822214076485
3178	control	92.47896779671545
3179	control	114.62968687716969
3180	control	107.73442132665934
3181	control	114.67633168042053
3182	control	107.83213818900904
3183	control	83.44495257204446
3184	control	95.03816163508664
3185	control	88.29701306323805
3186	control	119.95862356058561
3187	control	82.04817030360533
3188	control	113.40546534083666
3189	control	113.39430805163154
3190	control	127.4443030257413
3191	control	93.85470111055754
3192	control	110.68483239370244
3193	control	134.22477754808264
3194	control	90.73537484599456
3195	control	76.9743962870146
3196	control	71.79984949138354
3197	control	110.69068043291998
3198	control	71.75274687912125
3199	control	94.41521420593116
3200	control	106.5596978055844
3201	control	102.7776330524487
3202	control	106.38167296276258
3203	control	103.33434783701281
3204	control	119.1829871997009
3205	control	85.71525428891805
3206	control	89.84507292312203
3207	control	88.41010832093764
3208	control	112.45287717793916
3209	control	113.50597882592595
3210	control	106.76837978977763
3211	control	117.75240500334891
3212	control	82.32938698935429
3213	control	125.00836167326706
3214	control	122.84857932568387
3215	control	111.0343299586862
3216	control	126.7269836315659
3217	control	75.1506518848334
3218	control	92.13327795606023
3219	control	88.97044808977071
3220	control	110.82218985636015
3221	control	84.24788890596781
3222	control	111.36242724006229
3223	control	120.5580421599507
3224	control	110.42804350125999
3225	control	104.25626535492252
3226	control	85.18189988648876
3227	control	87.29723550811953
3228	control	118.74428357945
3229	control	111.69023505857999
3230	control	99.41470720933684
3231	control	93.73135681351164
3232	control	69.61288190332934
3233	control	83.93721371973342
3234	control	128.67128630709584
3235	control	80.793166434963
3236	control	102.84219731831621
3237	control	115.11165959792798
3238	control	81.17615997996562
3239	control	102.77065712171625
3240	control	114.06873306265983
3241	control	100.18748982860876
3242	control	143.02604583500153
3243	control	74.97101111682707
3244	control	115.88092794825818
3245	control	97.40797393905304
3246	control	111.57880232255013
3247	control	106.61960727548869
3248	control	89.00265704335006
3249	control	103.4349458868901
3250	control	72.13147822902569
3251	control	109.0487125085709
3252	control	104.47237698985788
3253	control	109.57990252964653
3254	control	115.87177487630726
3255	control	105.51429760314566
3256	control	102.22134129697415
3257	control	86.78397495008062
3258	control	89.31668854526424
3259	control	117.80101930265997
3260	control	121.54503108558967
3261	control	96.4283434553192
3262	control	100.69004120879912
3263	control	86.43078437509351
3264	control	117.59135267901168
3265	control	109.98125235537668
3266	control	129.11826154695623
3267	control	86.82515384230392
3268	control	94.32988151472674
3269	control	103.47168883788359
3270	control	109.69734306588656
3271	control	96.76498543678551
3272	control	86.90558364319449
3273	control	113.22111293385356
3274	control	110.81703043818372
3275	control	86.25588849154413
3276	control	120.33164201658244
3277	control	117.55298063794905
3278	control	102.01444745871689
3279	control	101.19396793564054
3280	control	108.31086656673861
3281	control	87.07445394615613
3282	control	100.45047218746123
3283	control	67.7142468308623
3284	control	113.14683468254404
3285	control	76.5776016633721
3286	control	122.55129742643499
3287	control	95.04819859050325
3288	control	96.82499527103235
3289	control	90.58399140873242
3290	control	95.67941689116886
3291	control	121.27797017722055
3292	control	62.68287015197381
3293	control	119.15448079132281
3294	control	105.07035221652562
3295	control	81.89467528214176
3296	control	83.87031410426144
3297	control	125.14589540812304
3298	control	85.81739680085903
3299	control	82.69974234106061
3300	control	117.05971813547094
3301	control	105.07829314428871
3302	control	85.93111635195402
3303	control	103.24937463106929
3304	control	84.61370974539584
3305	control	116.51232097633908
3306	control	115.920564473097
3307	control	107.98009298232915
3308	control	105.42491591870525
3309	control	126.41782187301061
3310	control	99.99529491082338
3311	control	82.27188811868798
3312	control	106.7421086924846
3313	control	131.29070574305672
3314	control	84.77860760221222
3315	control	94.57805849959021
3316	control	106.2466905715218
3317	control	99.19142726491391
3318	control	85.26544629434028
3319	control	116.82786784345706
3320	control	134.8006108302589
3321	control	102.94197188535861
3322	control	86.43897565396
3323	control	76.76559212419787
3324	control	103.86963971831771
3325	control	116.55816014974387
3326	control	107.12751619743072
3327	control	99.9639423862172
3328	control	91.1609252231604
3329	control	83.61754550922865
3330	control	112.52126989487323
3331	control	113.70657432078379
3332	control	76.814053199639
3333	control	123.84758467271025
3334	control	108.61106831341002
3335	control	120.99391967718691
3336	control	79.86808377272328
3337	control	79.51263766876842
3338	control	97.76546035349054
3339	control	107.54176640342791
3340	control	126.94541234390445
3341	control	110.59118370722697
3342	control	96.3597808478195
3343	control	84.60446188501162
3344	control	118.45000859078725
3345	control	85.52941861373928
3346	control	124.42702832158483
3347	control	95.73423025590236
3348	control	123.85873108926776
3349	control	110.18396935088917
3350	control	97.94506765836313
3351	control	92.2090544226081
3352	control	94.8863818398088
3353	control	106.42475038562856
3354	control	101.15734744326575
3355	control	91.09282887896943
3356	control	97.51552884523552
3357	control	101.17865544578724
3358	control	68.06898858377782
3359	control	106.87252172183048
3360	control	85.30418162924789
3361	control	82.70001395191383
3362	control	74.68983479333934
3363	control	73.09161253198164
3364	control	79.66828745331566
3365	control	89.36468563554264
3366	control	129.29888706289853
3367	control	92.11180486157194
3368	control	102.66625159402047
3369	control	106.00722079759493
3370	control	101.96597779323773
3371	control	98.8383480891101
3372	control	82.07059354601134
3373	control	121.76391322418817
3374	control	127.10794965456827
3375	control	74.76011958815971
3376	control	84.6395711367043
3377	control	95.8028448643449
3378	control	85.53193307634713
3379	control	107.58948330183797
3380	control	89.07591696390081
3381	control	132.47584101709904
3382	control	117.85822891515394
3383	control	103.18861045948323
3384	control	115.40479394979599
3385	control	116.58850636535963
3386	control	91.54078767912635
3387	control	87.75674133187053
3388	control	101.17214594454471
3389	control	112.92454186746916
3390	control	102.08590597980127
3391	control	76.34505276713504
3392	control	87.95763334073736
3393	control	98.89040704608433
3394	control	98.86501593511255
3395	control	129.58813265184713
3396	control	79.21018086401503
3397	control	107.58383862753811
3398	control	122.33669662492434
3399	control	134.07174618134195
3400	control	93.93403865224059
3401	control	107.37144179080299
3402	control	108.54640535797971
3403	control	102.93222597329937
3404	control	98.5173219814104
3405	control	106.53963084250069
3406	control	62.01630872170472
3407	control	110.23104235093948
3408	control	101.89266855492951
3409	control	96.66287654832603
3410	control	130.70293293579337
3411	control	89.87598971814171
3412	control	93.95386016402453
3413	control	129.87329953307102
3414	control	87.51908042725215
3415	control	91.74827075595192
3416	control	97.79461864853725
3417	control	112.61101723194324
3418	control	103.1170376102997
3419	control	80.61061979271607
3420	control	92.01747155309215
3421	control	90.88968350181683
3422	control	98.84168432165431
3423	control	106.38765487944744
3424	control	106.27308633831959
3425	control	73.35982368927397
3426	control	115.95911481341284
3427	control	103.78853268994935
3428	control	120.7679807139086
3429	control	106.66297490936007
3430	control	116.51984436603644
3431	control	106.9981796717519
3432	control	120.19338634304123
3433	control	107.83375954026668
3434	control	98.53127130335643
3435	control	134.08652080670322
3436	control	113.33555683419839
3437	control	108.60616631506619
3438	control	80.85543375192496
3439	control	80.67538573804694
3440	control	104.3907322321278
3441	control	102.18281796652361
3442	control	90.78816152487525
3443	control	102.1147404941809
3444	control	123.82940392065393
3445	control	110.43103711825448
3446	control	82.88487235370893
3447	control	98.32736759285585
3448	control	87.92550278721158
3449	control	94.18450125387159
3450	control	93.79576501555536
3451	control	92.83531626093992
3452	control	81.17296942039908
3453	control	98.08517977722715
3454	control	91.59088544729035
3455	control	56.05826964996598
3456	control	130.79458036752493
3457	control	116.33154481325008
3458	control	94.35548912612506
3459	control	100.28228574610898
3460	control	82.42518479023657
3461	control	125.43584316716297
3462	control	128.4593304215967
3463	control	102.35040592369786
3464	control	115.35295966278017
3465	control	102.62930168400885
3466	control	79.94911841686104
3467	control	93.82264946554514
3468	control	101.97891950157936
3469	control	93.18178421884834
3470	control	96.72020083847445
3471	control	98.62900663736329
3472	control	98.78682253201808
3473	control	100.78387735746225
3474	control	84.09092400405099
3475	control	89.24475776308095
3476	control	80.73123601450047
3477	control	114.667233245293
3478	control	68.41529587239513
3479	control	117.30385514975389
3480	control	120.79524095894266
3481	control	95.46729119526069
3482	control	60.95294368259052
3483	control	94.58034157049065
3484	control	99.0372375806677
3485	control	84.8410267010663
3486	control	92.27172409287635
3487	control	122.95292798295027
